location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Sierra Leone,SLE,2021-03-25,10673,10673,,,970,0.13,0.13,,122
Sierra Leone,SLE,2021-03-26,,,,,1265,,,,159
Sierra Leone,SLE,2021-03-27,,,,,1560,,,,196
Sierra Leone,SLE,2021-03-28,,,,,1854,,,,232
Sierra Leone,SLE,2021-03-29,,,,,2149,,,,269
Sierra Leone,SLE,2021-03-30,25836,25836,,,2443,0.32,0.32,,306
Sierra Leone,SLE,2021-03-31,31889,31889,,6053,3169,0.4,0.4,,397
Sierra Leone,SLE,2021-04-01,,,,,3114,,,,390
Sierra Leone,SLE,2021-04-02,,,,,2763,,,,346
Sierra Leone,SLE,2021-04-03,,,,,2413,,,,302
Sierra Leone,SLE,2021-04-04,,,,,2062,,,,258
Sierra Leone,SLE,2021-04-05,,,,,1712,,,,215
Sierra Leone,SLE,2021-04-06,,,,,1361,,,,171
Sierra Leone,SLE,2021-04-07,,,,,579,,,,73
Sierra Leone,SLE,2021-04-08,,,,,579,,,,73
Sierra Leone,SLE,2021-04-09,,,,,579,,,,73
Sierra Leone,SLE,2021-04-10,37680,37558,122,,579,0.47,0.47,0.0,73
Sierra Leone,SLE,2021-04-11,,,,,666,,,,83
Sierra Leone,SLE,2021-04-12,,,,,752,,,,94
Sierra Leone,SLE,2021-04-13,,,,,839,,,,105
Sierra Leone,SLE,2021-04-14,42419,41543,876,,925,0.53,0.52,0.01,116
Sierra Leone,SLE,2021-04-15,44347,42566,1781,1928,1118,0.56,0.53,0.02,140
Sierra Leone,SLE,2021-04-16,,,,,1221,,,,153
Sierra Leone,SLE,2021-04-17,,,,,1324,,,,166
Sierra Leone,SLE,2021-04-18,,,,,1341,,,,168
Sierra Leone,SLE,2021-04-19,,,,,1358,,,,170
Sierra Leone,SLE,2021-04-20,,,,,1374,,,,172
Sierra Leone,SLE,2021-04-21,,,,,1391,,,,174
Sierra Leone,SLE,2021-04-22,,,,,1302,,,,163
Sierra Leone,SLE,2021-04-23,,,,,1302,,,,163
Sierra Leone,SLE,2021-04-24,,,,,1302,,,,163
Sierra Leone,SLE,2021-04-25,57364,52076,5288,,1302,0.72,0.65,0.07,163
Sierra Leone,SLE,2021-04-26,,,,,1255,,,,157
Sierra Leone,SLE,2021-04-27,59316,53717,5599,,1209,0.74,0.67,0.07,152
Sierra Leone,SLE,2021-04-28,,,,,1056,,,,132
Sierra Leone,SLE,2021-04-29,59786,54084,5702,,904,0.75,0.68,0.07,113
Sierra Leone,SLE,2021-04-30,,,,,812,,,,102
Sierra Leone,SLE,2021-05-01,61107,55083,6024,,721,0.77,0.69,0.08,90
Sierra Leone,SLE,2021-05-02,,,,,613,,,,77
Sierra Leone,SLE,2021-05-03,,,,,553,,,,69
Sierra Leone,SLE,2021-05-04,,,,,492,,,,62
Sierra Leone,SLE,2021-05-05,,56774,,,537,,0.71,,67
Sierra Leone,SLE,2021-05-06,,,,,582,,,,73
Sierra Leone,SLE,2021-05-07,,,,,567,,,,71
Sierra Leone,SLE,2021-05-08,64966,58250,6716,,551,0.81,0.73,0.08,69
Singapore,SGP,2021-01-11,3400,3400,,,,0.06,0.06,,
Singapore,SGP,2021-01-12,6200,6200,,2800,2800,0.11,0.11,,479
Singapore,SGP,2021-01-13,,,,,4090,,,,699
Singapore,SGP,2021-01-14,,,,,4520,,,,773
Singapore,SGP,2021-01-15,,,,,4735,,,,809
Singapore,SGP,2021-01-16,,,,,4864,,,,831
Singapore,SGP,2021-01-17,,,,,4950,,,,846
Singapore,SGP,2021-01-18,,,,,5011,,,,857
Singapore,SGP,2021-01-19,,,,,5380,,,,920
Singapore,SGP,2021-01-20,,,,,5380,,,,920
Singapore,SGP,2021-01-21,,,,,5380,,,,920
Singapore,SGP,2021-01-22,60000,60000,,,5380,1.03,1.03,,920
Singapore,SGP,2021-01-23,,,,,6127,,,,1047
Singapore,SGP,2021-01-24,,,,,6874,,,,1175
Singapore,SGP,2021-01-25,,,,,7621,,,,1303
Singapore,SGP,2021-01-26,,,,,8369,,,,1431
Singapore,SGP,2021-01-27,113050,113000,50,,9116,1.93,1.93,0.0,1558
Singapore,SGP,2021-01-28,,,,,9847,,,,1683
Singapore,SGP,2021-01-29,,,,,10579,,,,1808
Singapore,SGP,2021-01-30,,,,,10563,,,,1806
Singapore,SGP,2021-01-31,155050,155000,50,,10547,2.65,2.65,0.0,1803
Singapore,SGP,2021-02-01,,,,,10885,,,,1861
Singapore,SGP,2021-02-02,181000,175000,6000,,11223,3.09,2.99,0.1,1918
Singapore,SGP,2021-02-03,,,,,11046,,,,1888
Singapore,SGP,2021-02-04,,,,,10886,,,,1861
Singapore,SGP,2021-02-05,,,,,10725,,,,1833
Singapore,SGP,2021-02-06,,,,,10564,,,,1806
Singapore,SGP,2021-02-07,,,,,10404,,,,1778
Singapore,SGP,2021-02-08,,,,,9889,,,,1690
Singapore,SGP,2021-02-09,,,,,9375,,,,1602
Singapore,SGP,2021-02-10,256000,250000,6000,,9375,4.38,4.27,0.1,1602
Singapore,SGP,2021-02-11,,,,,9893,,,,1691
Singapore,SGP,2021-02-12,,,,,10411,,,,1780
Singapore,SGP,2021-02-13,,,,,10929,,,,1868
Singapore,SGP,2021-02-14,,,,,11446,,,,1956
Singapore,SGP,2021-02-15,,,,,11964,,,,2045
Singapore,SGP,2021-02-16,,,,,12482,,,,2134
Singapore,SGP,2021-02-17,,,,,13000,,,,2222
Singapore,SGP,2021-02-18,360000,250000,110000,,13000,6.15,4.27,1.88,2222
Singapore,SGP,2021-02-19,,,,,13286,,,,2271
Singapore,SGP,2021-02-20,,,,,13572,,,,2320
Singapore,SGP,2021-02-21,,,,,13859,,,,2369
Singapore,SGP,2021-02-22,,,,,14145,,,,2418
Singapore,SGP,2021-02-23,,,,,14431,,,,2467
Singapore,SGP,2021-02-24,,,,,14717,,,,2516
Singapore,SGP,2021-02-25,,,,,15004,,,,2565
Singapore,SGP,2021-02-26,,,,,15004,,,,2565
Singapore,SGP,2021-02-27,,,,,15004,,,,2565
Singapore,SGP,2021-02-28,,,,,15004,,,,2565
Singapore,SGP,2021-03-01,525039,317715,207324,,15004,8.97,5.43,3.54,2565
Singapore,SGP,2021-03-02,,,,,14763,,,,2523
Singapore,SGP,2021-03-03,,,,,14523,,,,2482
Singapore,SGP,2021-03-04,565000,350000,215000,,14282,9.66,5.98,3.67,2441
Singapore,SGP,2021-03-05,,,,,13615,,,,2327
Singapore,SGP,2021-03-06,,,,,12948,,,,2213
Singapore,SGP,2021-03-07,596000,379000,217000,,12281,10.19,6.48,3.71,2099
Singapore,SGP,2021-03-08,611314,392620,218694,15314,12325,10.45,6.71,3.74,2107
Singapore,SGP,2021-03-09,,,,,14118,,,,2413
Singapore,SGP,2021-03-10,,,,,15911,,,,2720
Singapore,SGP,2021-03-11,,,,,17705,,,,3026
Singapore,SGP,2021-03-12,,,,,19925,,,,3406
Singapore,SGP,2021-03-13,,,,,22144,,,,3785
Singapore,SGP,2021-03-14,,,,,24364,,,,4165
Singapore,SGP,2021-03-15,792423,549254,243169,,25873,13.54,9.39,4.16,4422
Singapore,SGP,2021-03-16,,,,,27880,,,,4766
Singapore,SGP,2021-03-17,,,,,29888,,,,5109
Singapore,SGP,2021-03-18,,,,,31896,,,,5452
Singapore,SGP,2021-03-19,,,,,33903,,,,5795
Singapore,SGP,2021-03-20,,,,,35911,,,,6138
Singapore,SGP,2021-03-21,,,,,37919,,,,6482
Singapore,SGP,2021-03-22,1071908,771297,300611,,39926,18.32,13.18,5.14,6825
Singapore,SGP,2021-03-23,1109000,799000,310000,37092,39522,18.96,13.66,5.3,6756
Singapore,SGP,2021-03-24,,,,,38816,,,,6635
Singapore,SGP,2021-03-25,,,,,38110,,,,6514
Singapore,SGP,2021-03-26,,,,,37404,,,,6393
Singapore,SGP,2021-03-27,,,,,36698,,,,6273
Singapore,SGP,2021-03-28,,,,,35992,,,,6152
Singapore,SGP,2021-03-29,1318912,943307,375605,,35286,22.54,16.12,6.42,6031
Singapore,SGP,2021-03-30,,,,,35676,,,,6098
Singapore,SGP,2021-03-31,,,,,36366,,,,6216
Singapore,SGP,2021-04-01,,,,,37056,,,,6334
Singapore,SGP,2021-04-02,,,,,37747,,,,6452
Singapore,SGP,2021-04-03,1518000,1050000,468000,,38437,25.95,17.95,8.0,6570
Singapore,SGP,2021-04-04,,,,,40559,,,,6933
Singapore,SGP,2021-04-05,,,,,42681,,,,7295
Singapore,SGP,2021-04-06,1667522,1131658,535864,,44113,28.5,19.34,9.16,7540
Singapore,SGP,2021-04-07,,,,,44929,,,,7680
Singapore,SGP,2021-04-08,,,,,45745,,,,7819
Singapore,SGP,2021-04-09,,,,,46562,,,,7959
Singapore,SGP,2021-04-10,,,,,47378,,,,8098
Singapore,SGP,2021-04-11,,,,,46762,,,,7993
Singapore,SGP,2021-04-12,,,,,46146,,,,7888
Singapore,SGP,2021-04-13,,,,,45530,,,,7782
Singapore,SGP,2021-04-14,,,,,45530,,,,7782
Singapore,SGP,2021-04-15,,,,,45530,,,,7782
Singapore,SGP,2021-04-16,,,,,45530,,,,7782
Singapore,SGP,2021-04-17,,,,,45530,,,,7782
Singapore,SGP,2021-04-18,2213888,1364124,849764,,45530,37.84,23.32,14.53,7782
Singapore,SGP,2021-04-19,,,,,45023,,,,7696
Singapore,SGP,2021-04-20,,,,,44515,,,,7609
Singapore,SGP,2021-04-21,,,,,44007,,,,7522
Singapore,SGP,2021-04-22,,,,,43499,,,,7435
Singapore,SGP,2021-04-23,,,,,42991,,,,7348
Singapore,SGP,2021-04-24,,,,,42483,,,,7262
Singapore,SGP,2021-04-25,,,,,41975,,,,7175
Singapore,SGP,2021-04-26,,,,,41975,,,,7175
Singapore,SGP,2021-04-27,,,,,41975,,,,7175
Singapore,SGP,2021-04-28,,,,,41975,,,,7175
Singapore,SGP,2021-04-29,,,,,41975,,,,7175
Singapore,SGP,2021-04-30,,,,,41975,,,,7175
Singapore,SGP,2021-05-01,,,,,41975,,,,7175
Singapore,SGP,2021-05-02,,,,,41975,,,,7175
Singapore,SGP,2021-05-03,,,,,41975,,,,7175
Singapore,SGP,2021-05-04,,,,,41975,,,,7175
Singapore,SGP,2021-05-05,,,,,41975,,,,7175
Singapore,SGP,2021-05-06,,,,,41975,,,,7175
Singapore,SGP,2021-05-07,,,,,41975,,,,7175
Singapore,SGP,2021-05-08,,,,,41975,,,,7175
Singapore,SGP,2021-05-09,,,,,41975,,,,7175
Singapore,SGP,2021-05-10,3137330,1852684,1284646,,41975,53.63,31.67,21.96,7175
Slovakia,SVK,2021-01-04,0,0,,,,0.0,0.0,,
Slovakia,SVK,2021-01-05,425,425,,425,425,0.01,0.01,,78
Slovakia,SVK,2021-01-06,6618,6618,,6193,3309,0.12,0.12,,606
Slovakia,SVK,2021-01-07,13661,13661,,7043,4554,0.25,0.25,,834
Slovakia,SVK,2021-01-08,20702,20702,,7041,5176,0.38,0.38,,948
Slovakia,SVK,2021-01-09,22311,22311,,1609,4462,0.41,0.41,,817
Slovakia,SVK,2021-01-10,25356,25356,,3045,4226,0.46,0.46,,774
Slovakia,SVK,2021-01-11,29411,29411,,4055,4202,0.54,0.54,,770
Slovakia,SVK,2021-01-12,39977,39977,,10566,5650,0.73,0.73,,1035
Slovakia,SVK,2021-01-13,46727,46727,,6750,5730,0.86,0.86,,1050
Slovakia,SVK,2021-01-14,54183,54183,,7456,5789,0.99,0.99,,1060
Slovakia,SVK,2021-01-15,62037,62037,,7854,5905,1.14,1.14,,1082
Slovakia,SVK,2021-01-16,63399,63399,,1362,5870,1.16,1.16,,1075
Slovakia,SVK,2021-01-17,63453,63453,,54,5442,1.16,1.16,,997
Slovakia,SVK,2021-01-18,72421,71839,582,8968,6144,1.33,1.32,0.01,1125
Slovakia,SVK,2021-01-19,80372,79329,1043,7951,5771,1.47,1.45,0.02,1057
Slovakia,SVK,2021-01-20,88254,86347,1907,7882,5932,1.62,1.58,0.03,1087
Slovakia,SVK,2021-01-21,95573,93018,2555,7319,5913,1.75,1.7,0.05,1083
Slovakia,SVK,2021-01-22,102343,99655,2688,6770,5758,1.87,1.83,0.05,1055
Slovakia,SVK,2021-01-23,102619,99931,2688,276,5603,1.88,1.83,0.05,1026
Slovakia,SVK,2021-01-24,102619,99931,2688,0,5595,1.88,1.83,0.05,1025
Slovakia,SVK,2021-01-25,111580,106599,4981,8961,5594,2.04,1.95,0.09,1025
Slovakia,SVK,2021-01-26,118808,113571,5237,7228,5491,2.18,2.08,0.1,1006
Slovakia,SVK,2021-01-27,125871,120362,5509,7063,5374,2.31,2.2,0.1,984
Slovakia,SVK,2021-01-28,135743,128712,7031,9872,5739,2.49,2.36,0.13,1051
Slovakia,SVK,2021-01-29,147542,138177,9365,11799,6457,2.7,2.53,0.17,1183
Slovakia,SVK,2021-01-30,148934,139566,9368,1392,6616,2.73,2.56,0.17,1212
Slovakia,SVK,2021-01-31,149215,139679,9536,281,6657,2.73,2.56,0.17,1219
Slovakia,SVK,2021-02-01,160975,148530,12445,11760,7056,2.95,2.72,0.23,1292
Slovakia,SVK,2021-02-02,173232,157342,15890,12257,7775,3.17,2.88,0.29,1424
Slovakia,SVK,2021-02-03,184937,166717,18220,11705,8438,3.39,3.05,0.33,1546
Slovakia,SVK,2021-02-04,199358,175587,23771,14421,9088,3.65,3.22,0.44,1665
Slovakia,SVK,2021-02-05,214403,183967,30436,15045,9552,3.93,3.37,0.56,1750
Slovakia,SVK,2021-02-06,217187,186055,31132,2784,9750,3.98,3.41,0.57,1786
Slovakia,SVK,2021-02-07,217367,186235,31132,180,9736,3.98,3.41,0.57,1783
Slovakia,SVK,2021-02-08,228649,193631,35018,11282,9668,4.19,3.55,0.64,1771
Slovakia,SVK,2021-02-09,243508,200950,42558,14859,10039,4.46,3.68,0.78,1839
Slovakia,SVK,2021-02-10,256569,207505,49064,13061,10233,4.7,3.8,0.9,1874
Slovakia,SVK,2021-02-11,270359,214694,55665,13790,10143,4.95,3.93,1.02,1858
Slovakia,SVK,2021-02-12,284447,222389,62058,14088,10006,5.21,4.07,1.14,1833
Slovakia,SVK,2021-02-13,288756,226279,62477,4309,10224,5.29,4.14,1.14,1873
Slovakia,SVK,2021-02-14,299564,236882,62682,10808,11742,5.49,4.34,1.15,2151
Slovakia,SVK,2021-02-15,313087,243608,69479,13523,12063,5.73,4.46,1.27,2209
Slovakia,SVK,2021-02-16,324419,248592,75827,11332,11559,5.94,4.55,1.39,2117
Slovakia,SVK,2021-02-17,336037,254152,81885,11618,11353,6.15,4.66,1.5,2079
Slovakia,SVK,2021-02-18,347228,258746,88482,11191,10981,6.36,4.74,1.62,2011
Slovakia,SVK,2021-02-19,360405,265079,95326,13177,10851,6.6,4.86,1.75,1987
Slovakia,SVK,2021-02-20,367048,271439,95609,6643,11185,6.72,4.97,1.75,2049
Slovakia,SVK,2021-02-21,373364,277755,95609,6316,10543,6.84,5.09,1.75,1931
Slovakia,SVK,2021-02-22,385880,283381,102499,12516,10399,7.07,5.19,1.88,1905
Slovakia,SVK,2021-02-23,398592,289532,109060,12712,10596,7.3,5.3,2.0,1941
Slovakia,SVK,2021-02-24,411560,295680,115880,12968,10789,7.54,5.42,2.12,1976
Slovakia,SVK,2021-02-25,422641,298902,123739,11081,10773,7.74,5.47,2.27,1973
Slovakia,SVK,2021-02-26,435625,302823,132802,12984,10746,7.98,5.55,2.43,1968
Slovakia,SVK,2021-02-27,445333,311647,133686,9708,11184,8.16,5.71,2.45,2048
Slovakia,SVK,2021-02-28,450899,317213,133686,5566,11076,8.26,5.81,2.45,2029
Slovakia,SVK,2021-03-01,466036,323145,142891,15137,11451,8.54,5.92,2.62,2097
Slovakia,SVK,2021-03-02,481308,328735,152573,15272,11817,8.82,6.02,2.79,2164
Slovakia,SVK,2021-03-03,494641,332970,161671,13333,11869,9.06,6.1,2.96,2174
Slovakia,SVK,2021-03-04,507693,337340,170353,13052,12150,9.3,6.18,3.12,2225
Slovakia,SVK,2021-03-05,520484,342905,177579,12791,12123,9.53,6.28,3.25,2220
Slovakia,SVK,2021-03-06,541336,361699,179637,20852,13715,9.92,6.62,3.29,2512
Slovakia,SVK,2021-03-07,553977,374148,179829,12641,14725,10.15,6.85,3.29,2697
Slovakia,SVK,2021-03-08,567778,379293,188485,13801,14535,10.4,6.95,3.45,2662
Slovakia,SVK,2021-03-09,577784,382522,195262,10006,13782,10.58,7.01,3.58,2524
Slovakia,SVK,2021-03-10,588532,386512,202020,10748,13413,10.78,7.08,3.7,2457
Slovakia,SVK,2021-03-11,606907,397908,208999,18375,14173,11.12,7.29,3.83,2596
Slovakia,SVK,2021-03-12,626800,411583,215217,19893,15188,11.48,7.54,3.94,2782
Slovakia,SVK,2021-03-13,650549,433200,217349,23749,15602,11.92,7.93,3.98,2858
Slovakia,SVK,2021-03-14,666960,449435,217525,16411,16140,12.22,8.23,3.98,2956
Slovakia,SVK,2021-03-15,685239,463847,221392,18279,16780,12.55,8.5,4.06,3073
Slovakia,SVK,2021-03-16,704772,479847,224925,19533,18141,12.91,8.79,4.12,3323
Slovakia,SVK,2021-03-17,724504,495788,228716,19732,19425,13.27,9.08,4.19,3558
Slovakia,SVK,2021-03-18,745552,512968,232584,21048,19806,13.66,9.4,4.26,3628
Slovakia,SVK,2021-03-19,765148,526396,238752,19596,19764,14.01,9.64,4.37,3620
Slovakia,SVK,2021-03-20,785324,544975,240349,20176,19254,14.38,9.98,4.4,3527
Slovakia,SVK,2021-03-21,801404,560298,241106,16080,19206,14.68,10.26,4.42,3518
Slovakia,SVK,2021-03-22,823313,578887,244426,21909,19725,15.08,10.6,4.48,3613
Slovakia,SVK,2021-03-23,846191,597188,249003,22878,20203,15.5,10.94,4.56,3700
Slovakia,SVK,2021-03-24,868615,615520,253095,22424,20587,15.91,11.27,4.64,3771
Slovakia,SVK,2021-03-25,888368,632291,256077,19753,20402,16.27,11.58,4.69,3737
Slovakia,SVK,2021-03-26,908047,649971,258076,19679,20414,16.63,11.91,4.73,3739
Slovakia,SVK,2021-03-27,922536,664295,258241,14489,19602,16.9,12.17,4.73,3590
Slovakia,SVK,2021-03-28,931687,673445,258242,9151,18612,17.06,12.33,4.73,3409
Slovakia,SVK,2021-03-29,952591,693130,259461,20904,18468,17.45,12.7,4.75,3383
Slovakia,SVK,2021-03-30,974660,712195,262465,22069,18353,17.85,13.04,4.81,3362
Slovakia,SVK,2021-03-31,997455,733053,264402,22795,18406,18.27,13.43,4.84,3371
Slovakia,SVK,2021-04-01,1019228,753118,266110,21773,18694,18.67,13.79,4.87,3424
Slovakia,SVK,2021-04-02,1023985,757773,266212,4757,16563,18.76,13.88,4.88,3034
Slovakia,SVK,2021-04-03,1035433,769057,266376,11448,16128,18.97,14.09,4.88,2954
Slovakia,SVK,2021-04-04,1039529,773153,266376,4096,15406,19.04,14.16,4.88,2822
Slovakia,SVK,2021-04-05,1039902,773522,266380,373,12473,19.05,14.17,4.88,2285
Slovakia,SVK,2021-04-06,1059731,789860,269871,19829,12153,19.41,14.47,4.94,2226
Slovakia,SVK,2021-04-07,1082430,810347,272083,22699,12139,19.83,14.84,4.98,2223
Slovakia,SVK,2021-04-08,1105503,825313,280190,23073,12325,20.25,15.12,5.13,2257
Slovakia,SVK,2021-04-09,1131827,842020,289807,26324,15406,20.73,15.42,5.31,2822
Slovakia,SVK,2021-04-10,1153515,862841,290674,21688,16869,21.13,15.8,5.32,3090
Slovakia,SVK,2021-04-11,1174577,882639,291938,21062,19293,21.51,16.17,5.35,3534
Slovakia,SVK,2021-04-12,1196496,894117,302379,21919,22371,21.92,16.38,5.54,4098
Slovakia,SVK,2021-04-13,1217803,903795,314008,21307,22582,22.31,16.55,5.75,4136
Slovakia,SVK,2021-04-14,1238594,913422,325172,20791,22309,22.69,16.73,5.96,4086
Slovakia,SVK,2021-04-15,1262388,924460,337928,23794,22412,23.12,16.93,6.19,4105
Slovakia,SVK,2021-04-16,1289728,939057,350671,27340,22557,23.62,17.2,6.42,4132
Slovakia,SVK,2021-04-17,1316066,965028,351038,26338,23222,24.11,17.68,6.43,4253
Slovakia,SVK,2021-04-18,1328468,977336,351132,12402,21984,24.33,17.9,6.43,4027
Slovakia,SVK,2021-04-19,1349310,986632,362678,20842,21831,24.71,18.07,6.64,3999
Slovakia,SVK,2021-04-20,1371396,994755,376641,22086,21942,25.12,18.22,6.9,4019
Slovakia,SVK,2021-04-21,1392634,1002101,390533,21238,22006,25.51,18.35,7.15,4031
Slovakia,SVK,2021-04-22,1414994,1010833,404161,22360,21801,25.92,18.51,7.4,3993
Slovakia,SVK,2021-04-23,1438316,1018988,419328,23322,21227,26.34,18.66,7.68,3888
Slovakia,SVK,2021-04-24,1457519,1031434,426085,19203,20208,26.7,18.89,7.8,3701
Slovakia,SVK,2021-04-25,1476541,1044681,431860,19022,21153,27.04,19.13,7.91,3874
Slovakia,SVK,2021-04-26,1503658,1052821,450837,27117,22050,27.54,19.28,8.26,4039
Slovakia,SVK,2021-04-27,1524622,1057902,466720,20964,21889,27.93,19.38,8.55,4009
Slovakia,SVK,2021-04-28,1546577,1063875,482702,21955,21992,28.33,19.49,8.84,4028
Slovakia,SVK,2021-04-29,1570416,1070852,499564,23839,22203,28.76,19.61,9.15,4067
Slovakia,SVK,2021-04-30,1598617,1089008,509609,28201,22900,29.28,19.95,9.33,4194
Slovakia,SVK,2021-05-01,1628797,1114955,513842,30180,24468,29.83,20.42,9.41,4482
Slovakia,SVK,2021-05-02,1650495,1133365,517130,21698,24851,30.23,20.76,9.47,4552
Slovakia,SVK,2021-05-03,1671585,1151773,519812,21090,23990,30.62,21.1,9.52,4394
Slovakia,SVK,2021-05-04,1697021,1162617,534404,25436,24628,31.08,21.29,9.79,4511
Slovakia,SVK,2021-05-05,1721491,1168920,552571,24470,24988,31.53,21.41,10.12,4577
Slovakia,SVK,2021-05-06,1746337,1180286,566051,24846,25132,31.99,21.62,10.37,4603
Slovakia,SVK,2021-05-07,1775347,1194666,580681,29010,25247,32.52,21.88,10.64,4624
Slovakia,SVK,2021-05-08,1819565,1227024,592541,44218,27253,33.33,22.47,10.85,4992
Slovakia,SVK,2021-05-09,1847149,1251648,595501,27584,28093,33.83,22.93,10.91,5146
Slovakia,SVK,2021-05-10,1877809,1275335,602474,30660,29461,34.39,23.36,11.04,5396
Slovakia,SVK,2021-05-11,1896949,1289139,607810,19140,28561,34.74,23.61,11.13,5231
Slovakia,SVK,2021-05-12,1897219,1289359,607860,270,25104,34.75,23.62,11.13,4598
Slovenia,SVN,2020-12-27,6039,6039,,,,0.29,0.29,,
Slovenia,SVN,2020-12-28,7586,7586,,1547,1547,0.36,0.36,,744
Slovenia,SVN,2020-12-29,8824,8824,,1238,1392,0.42,0.42,,670
Slovenia,SVN,2020-12-30,9216,9216,,392,1059,0.44,0.44,,509
Slovenia,SVN,2020-12-31,11071,11071,,1855,1258,0.53,0.53,,605
Slovenia,SVN,2021-01-01,11221,11221,,150,1036,0.54,0.54,,498
Slovenia,SVN,2021-01-02,11625,11625,,404,931,0.56,0.56,,448
Slovenia,SVN,2021-01-03,12180,12180,,555,877,0.59,0.59,,422
Slovenia,SVN,2021-01-04,13260,13260,,1080,811,0.64,0.64,,390
Slovenia,SVN,2021-01-05,15727,15727,,2467,986,0.76,0.76,,474
Slovenia,SVN,2021-01-06,21012,21012,,5285,1685,1.01,1.01,,811
Slovenia,SVN,2021-01-07,26469,26469,,5457,2200,1.27,1.27,,1058
Slovenia,SVN,2021-01-08,29691,29690,1,3222,2639,1.43,1.43,0.0,1269
Slovenia,SVN,2021-01-09,29945,29944,1,254,2617,1.44,1.44,0.0,1259
Slovenia,SVN,2021-01-10,29946,29945,1,1,2538,1.44,1.44,0.0,1221
Slovenia,SVN,2021-01-11,30430,30429,1,484,2453,1.46,1.46,0.0,1180
Slovenia,SVN,2021-01-12,32234,32233,1,1804,2358,1.55,1.55,0.0,1134
Slovenia,SVN,2021-01-13,36931,36929,2,4697,2274,1.78,1.78,0.0,1094
Slovenia,SVN,2021-01-14,43603,43600,3,6672,2448,2.1,2.1,0.0,1178
Slovenia,SVN,2021-01-15,48519,48366,153,4916,2690,2.33,2.33,0.01,1294
Slovenia,SVN,2021-01-16,48843,48690,153,324,2700,2.35,2.34,0.01,1299
Slovenia,SVN,2021-01-17,48847,48694,153,4,2700,2.35,2.34,0.01,1299
Slovenia,SVN,2021-01-18,49075,48756,319,228,2664,2.36,2.35,0.02,1281
Slovenia,SVN,2021-01-19,51244,49311,1933,2169,2716,2.46,2.37,0.09,1306
Slovenia,SVN,2021-01-20,55930,50469,5461,4686,2714,2.69,2.43,0.26,1305
Slovenia,SVN,2021-01-21,60643,51796,8847,4713,2434,2.92,2.49,0.43,1171
Slovenia,SVN,2021-01-22,62818,53003,9815,2175,2043,3.02,2.55,0.47,983
Slovenia,SVN,2021-01-23,63531,53233,10298,713,2098,3.06,2.56,0.5,1009
Slovenia,SVN,2021-01-24,63680,53249,10431,149,2119,3.06,2.56,0.5,1019
Slovenia,SVN,2021-01-25,63687,53252,10435,7,2087,3.06,2.56,0.5,1004
Slovenia,SVN,2021-01-26,65519,53338,12181,1832,2039,3.15,2.57,0.59,981
Slovenia,SVN,2021-01-27,70571,53625,16946,5052,2092,3.39,2.58,0.82,1006
Slovenia,SVN,2021-01-28,76681,54150,22531,6110,2291,3.69,2.6,1.08,1102
Slovenia,SVN,2021-01-29,81255,54714,26541,4574,2634,3.91,2.63,1.28,1267
Slovenia,SVN,2021-01-30,81371,54725,26646,116,2549,3.91,2.63,1.28,1226
Slovenia,SVN,2021-01-31,81373,54725,26648,2,2528,3.91,2.63,1.28,1216
Slovenia,SVN,2021-02-01,81426,54748,26678,53,2534,3.92,2.63,1.28,1219
Slovenia,SVN,2021-02-02,82540,54765,27775,1114,2432,3.97,2.63,1.34,1170
Slovenia,SVN,2021-02-03,87347,54961,32386,4807,2397,4.2,2.64,1.56,1153
Slovenia,SVN,2021-02-04,94744,55619,39125,7397,2580,4.56,2.68,1.88,1241
Slovenia,SVN,2021-02-05,100387,56038,44349,5643,2733,4.83,2.7,2.13,1315
Slovenia,SVN,2021-02-06,100988,56066,44922,601,2802,4.86,2.7,2.16,1348
Slovenia,SVN,2021-02-07,100988,56066,44922,0,2802,4.86,2.7,2.16,1348
Slovenia,SVN,2021-02-08,101386,56464,44922,398,2851,4.88,2.72,2.16,1371
Slovenia,SVN,2021-02-09,101505,56552,44953,119,2709,4.88,2.72,2.16,1303
Slovenia,SVN,2021-02-10,104714,59049,45665,3209,2481,5.04,2.84,2.2,1193
Slovenia,SVN,2021-02-11,113305,65872,47433,8591,2652,5.45,3.17,2.28,1276
Slovenia,SVN,2021-02-12,121919,72748,49171,8614,3076,5.86,3.5,2.37,1480
Slovenia,SVN,2021-02-13,122818,73458,49360,899,3119,5.91,3.53,2.37,1500
Slovenia,SVN,2021-02-14,122850,73474,49376,32,3123,5.91,3.53,2.38,1502
Slovenia,SVN,2021-02-15,122936,73552,49384,86,3079,5.91,3.54,2.38,1481
Slovenia,SVN,2021-02-16,124051,74596,49455,1115,3221,5.97,3.59,2.38,1549
Slovenia,SVN,2021-02-17,129591,79513,50078,5540,3554,6.23,3.82,2.41,1710
Slovenia,SVN,2021-02-18,138625,87819,50806,9034,3617,6.67,4.22,2.44,1740
Slovenia,SVN,2021-02-19,145367,93961,51406,6742,3350,6.99,4.52,2.47,1611
Slovenia,SVN,2021-02-20,147905,96479,51426,2538,3584,7.11,4.64,2.47,1724
